año;razon_social;rut_razon_social;nombre_establecimiento;id_vu;ciiu4;id_ciiu4;ciiu6;id_ciiu6;rubro_vu;id_rubro_vu;region;provincia;comuna;id_comuna;latitud;longitud;cantidad_toneladas;contaminantes;id_contaminantes ;ducto;norma
2019;ACUICOLA, INMOBILIARIA E INVERSIONES ARAUCANIA LIMITADA;76382240-0;PISCICULTURA LLAIMA CHERQUEN;4591600;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Melipeuco;9110;-38,87890839;-71,8138847;0,001205677;Mercurio;67;654;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES ARAUCANIA LIMITADA;76382240-0;PISCICULTURA LLAIMA CHERQUEN;4591600;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Melipeuco;9110;-38,87890839;-71,8138847;0,006028387;Molibdeno;72;654;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES ARAUCANIA LIMITADA;76382240-0;PISCICULTURA LLAIMA CHERQUEN;4591600;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Melipeuco;9110;-38,87890839;-71,8138847;0,006028387;Níquel;75;654;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES ARAUCANIA LIMITADA;76382240-0;PISCICULTURA LLAIMA CHERQUEN;4591600;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Melipeuco;9110;-38,87890839;-71,8138847;43,93934144;Nitrógeno Total Kjeldahl;78;654;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES ARAUCANIA LIMITADA;76382240-0;PISCICULTURA LLAIMA CHERQUEN;4591600;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Melipeuco;9110;-38,87890839;-71,8138847;0,001205677;Pentaclorofenol / PCP;81;654;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES ARAUCANIA LIMITADA;76382240-0;PISCICULTURA LLAIMA CHERQUEN;4591600;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Melipeuco;9110;-38,87890839;-71,8138847;0,024113549;Plomo;84;654;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES ARAUCANIA LIMITADA;76382240-0;PISCICULTURA LLAIMA CHERQUEN;4591600;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Melipeuco;9110;-38,87890839;-71,8138847;0,006028387;Selenio;99;654;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES ARAUCANIA LIMITADA;76382240-0;PISCICULTURA LLAIMA CHERQUEN;4591600;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Melipeuco;9110;-38,87890839;-71,8138847;78,43698706;Sólidos suspendidos totales;101;654;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES ARAUCANIA LIMITADA;76382240-0;PISCICULTURA LLAIMA CHERQUEN;4591600;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Melipeuco;9110;-38,87890839;-71,8138847;6,0283872;Sulfatos;106;654;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES ARAUCANIA LIMITADA;76382240-0;PISCICULTURA LLAIMA CHERQUEN;4591600;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Melipeuco;9110;-38,87890839;-71,8138847;0,120567744;Sulfuros;107;654;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES ARAUCANIA LIMITADA;76382240-0;PISCICULTURA LLAIMA CHERQUEN;4591600;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Melipeuco;9110;-38,87890839;-71,8138847;0,006028387;Tetracloroeteno;114;654;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES ARAUCANIA LIMITADA;76382240-0;PISCICULTURA LLAIMA CHERQUEN;4591600;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Melipeuco;9110;-38,87890839;-71,8138847;0,006028387;Tolueno / metil benceno / Toluol / Fenilmetano;116;654;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES ARAUCANIA LIMITADA;76382240-0;PISCICULTURA LLAIMA CHERQUEN;4591600;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Melipeuco;9110;-38,87890839;-71,8138847;0,006028387;Triclorometano;118;654;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES ARAUCANIA LIMITADA;76382240-0;PISCICULTURA LLAIMA CHERQUEN;4591600;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Melipeuco;9110;-38,87890839;-71,8138847;0,006028387;Xileno;119;654;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES ARAUCANIA LIMITADA;76382240-0;PISCICULTURA LLAIMA CHERQUEN;4591600;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Melipeuco;9110;-38,87890839;-71,8138847;0,006028387;Zinc;120;654;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;76047607-2;ACUICOLA INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;4588373;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,64363465;-72,33649418;7,507192825;Aceites y grasas;2;653;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;76047607-2;ACUICOLA INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;4588373;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,64363465;-72,33649418;0,093392464;Aluminio;5;653;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;76047607-2;ACUICOLA INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;4588373;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,64363465;-72,33649418;0,000382756;Arsénico;6;653;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;76047607-2;ACUICOLA INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;4588373;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,64363465;-72,33649418;0,00765512;Boro;11;653;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;76047607-2;ACUICOLA INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;4588373;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,64363465;-72,33649418;0,000382756;Cadmio;14;653;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;76047607-2;ACUICOLA INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;4588373;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,64363465;-72,33649418;0,00765512;Cianuro;18;653;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;76047607-2;ACUICOLA INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;4588373;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,64363465;-72,33649418;27,31017048;Cloruros;23;653;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;76047607-2;ACUICOLA INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;4588373;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,64363465;-72,33649418;0,02679292;Cobre;24;653;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;76047607-2;ACUICOLA INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;4588373;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,64363465;-72,33649418;0,0382756;Fluoruros;52;653;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;76047607-2;ACUICOLA INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;4588373;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,64363465;-72,33649418;1,714422732;Fósforo Total;53;653;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;76047607-2;ACUICOLA INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;4588373;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,64363465;-72,33649418;0,02105158;Hierro / hierro disuelto;64;653;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;76047607-2;ACUICOLA INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;4588373;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,64363465;-72,33649418;0,004593072;Índice de fenol;65;653;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;76047607-2;ACUICOLA INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;4588373;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,64363465;-72,33649418;0,006124096;Manganeso;66;653;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;76047607-2;ACUICOLA INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;4588373;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,64363465;-72,33649418;0,006506852;Molibdeno;72;653;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;76047607-2;ACUICOLA INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;4588373;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,64363465;-72,33649418;0,005358584;Níquel;75;653;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;76047607-2;ACUICOLA INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;4588373;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,64363465;-72,33649418;9,272306131;Nitrógeno Total Kjeldahl;78;653;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;76047607-2;ACUICOLA INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;4588373;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,64363465;-72,33649418;0,00765512;Plomo;84;653;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;76047607-2;ACUICOLA INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;4588373;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,64363465;-72,33649418;0,00191378;Selenio;99;653;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;76047607-2;ACUICOLA INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;4588373;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,64363465;-72,33649418;37,03689275;Sólidos suspendidos totales;101;653;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;76047607-2;ACUICOLA INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;4588373;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,64363465;-72,33649418;1,91378;Sulfatos;106;653;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;76047607-2;ACUICOLA INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;4588373;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,64363465;-72,33649418;0,00191378;Tetracloroeteno;114;653;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;76047607-2;ACUICOLA INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;4588373;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,64363465;-72,33649418;0,00191378;Tolueno / metil benceno / Toluol / Fenilmetano;116;653;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;76047607-2;ACUICOLA INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;4588373;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,64363465;-72,33649418;0,00191378;Triclorometano;118;653;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;76047607-2;ACUICOLA INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;4588373;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,64363465;-72,33649418;0,00191378;Xileno;119;653;DS90/2000 del MINSEGPRES
2019;ACUICOLA, INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;76047607-2;ACUICOLA INMOBILIARIA E INVERSIONES FLOR DEL RIO LIMITADA;4588373;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,64363465;-72,33649418;0,032151504;Zinc;120;653;DS90/2000 del MINSEGPRES
2019;ACUICULTURA JUAN SIELFELD GUNDLACH E.I.R.L.;76608340-4;PISCICULTURA BELEN DEL SUR;5471828;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Malleco;Curacautín;9203;-38,577635;-71,77918507;3,907003584;Aceites y grasas;2;956;DS90/2000 del MINSEGPRES
2019;ACUICULTURA JUAN SIELFELD GUNDLACH E.I.R.L.;76608340-4;PISCICULTURA BELEN DEL SUR;5471828;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Malleco;Curacautín;9203;-38,577635;-71,77918507;97,33999517;Cloruros;23;956;DS90/2000 del MINSEGPRES
2019;ACUICULTURA JUAN SIELFELD GUNDLACH E.I.R.L.;76608340-4;PISCICULTURA BELEN DEL SUR;5471828;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Malleco;Curacautín;9203;-38,577635;-71,77918507;1,220195209;Fósforo Total;53;956;DS90/2000 del MINSEGPRES
2019;ACUICULTURA JUAN SIELFELD GUNDLACH E.I.R.L.;76608340-4;PISCICULTURA BELEN DEL SUR;5471828;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Otras centrales de generación eléctrica;3;Araucanía;Malleco;Curacautín;9203;-38,577635;-71,77918507;7,842855535;Nitrógeno Total Kjeldahl;78;956;DS90/2000 del MINSEGPRES
2019;ACUICULTURA JUAN SIELFELD GUNDLACH E.I.R.L.;76608340-4;PISCICULTURA BELEN DEL SUR;5471828;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Otras centrales de generación eléctrica;3;Araucanía;Malleco;Curacautín;9203;-38,577635;-71,77918507;23,53129944;Sólidos suspendidos totales;101;956;DS90/2000 del MINSEGPRES
2019;AES GENER S A;94272000-9;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;85823;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351011;Otras centrales de generación eléctrica;12;Valparaíso;Valparaíso;Puchuncaví;5105;-32,75255771;-71,47931608;1,5428556;Aluminio;5;83;DS90/2000 del MINSEGPRES
2019;AES GENER S A;94272000-9;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;85823;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351011;Otras centrales de generación eléctrica;12;Valparaíso;Valparaíso;Puchuncaví;5105;-32,75255771;-71,47931608;0,2227104;Arsénico;6;83;DS90/2000 del MINSEGPRES
2019;AES GENER S A;94272000-9;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;85823;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351011;Otras centrales de generación eléctrica;12;Valparaíso;Valparaíso;Puchuncaví;5105;-32,75255771;-71,47931608;0,0468864;Cadmio;14;83;DS90/2000 del MINSEGPRES
2019;AES GENER S A;94272000-9;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;85823;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351011;Otras centrales de generación eléctrica;12;Valparaíso;Valparaíso;Puchuncaví;5105;-32,75255771;-71,47931608;0,615384;Cobre;24;83;DS90/2000 del MINSEGPRES
2019;AES GENER S A;94272000-9;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;85823;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351011;Otras centrales de generación eléctrica;12;Valparaíso;Valparaíso;Puchuncaví;5105;-32,75255771;-71,47931608;0,2109888;Cromo Total;37;83;DS90/2000 del MINSEGPRES
2019;AES GENER S A;94272000-9;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;85823;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351011;Otras centrales de generación eléctrica;12;Valparaíso;Valparaíso;Puchuncaví;5105;-32,75255771;-71,47931608;21,479832;Fluoruros;52;83;DS90/2000 del MINSEGPRES
2019;AES GENER S A;94272000-9;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;85823;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351011;Otras centrales de generación eléctrica;12;Valparaíso;Valparaíso;Puchuncaví;5105;-32,75255771;-71,47931608;12,1875336;Hierro / hierro disuelto;64;83;DS90/2000 del MINSEGPRES
2019;AES GENER S A;94272000-9;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;85823;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351011;Otras centrales de generación eléctrica;12;Valparaíso;Valparaíso;Puchuncaví;5105;-32,75255771;-71,47931608;0,5655672;Manganeso;66;83;DS90/2000 del MINSEGPRES
2019;AES GENER S A;94272000-9;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;85823;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351011;Otras centrales de generación eléctrica;12;Valparaíso;Valparaíso;Puchuncaví;5105;-32,75255771;-71,47931608;0,0234432;Mercurio;67;83;DS90/2000 del MINSEGPRES
2019;AES GENER S A;94272000-9;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;85823;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351011;Otras centrales de generación eléctrica;12;Valparaíso;Valparaíso;Puchuncaví;5105;-32,75255771;-71,47931608;0,3663;Molibdeno;72;83;DS90/2000 del MINSEGPRES
2019;AES GENER S A;94272000-9;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;85823;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351011;Otras centrales de generación eléctrica;12;Valparaíso;Valparaíso;Puchuncaví;5105;-32,75255771;-71,47931608;0,2695968;Níquel;75;83;DS90/2000 del MINSEGPRES
2019;AES GENER S A;94272000-9;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;85823;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351011;Otras centrales de generación eléctrica;12;Valparaíso;Valparaíso;Puchuncaví;5105;-32,75255771;-71,47931608;1,17216;Plomo;84;83;DS90/2000 del MINSEGPRES
2019;AES GENER S A;94272000-9;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;85823;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351011;Otras centrales de generación eléctrica;12;Valparaíso;Valparaíso;Puchuncaví;5105;-32,75255771;-71,47931608;0,0967032;Selenio;99;83;DS90/2000 del MINSEGPRES
